"Hash","Subject","Date","Parents"
"1217ae4dea97643d4ca64860c3d45a80e2403970","refactor: replace custom code search with opencode SDK find.text","2026-05-23 19:22:09 +0600","5e9af2e2c850cfb95d62f774cf97b468daf0ffec"
"b294eb04768de80a5f8302246b89952cffb91b8a","fix: restore accidentally deleted AI provider infrastructure","2026-05-23 19:57:14 +0600","1217ae4dea97643d4ca64860c3d45a80e2403970"
"40861aa82fe3e910059ec86aae187c52ef3de24d","fix: restore MAX_AI_ANSWER_CHARS constant","2026-05-23 20:10:56 +0600","b294eb04768de80a5f8302246b89952cffb91b8a"
"d76b0be0e945deffc08e829c15f4a364419ae61a","feat: live streaming AI responses via opencode SSE","2026-05-23 20:48:20 +0600","40861aa82fe3e910059ec86aae187c52ef3de24d"
"4355def62d702004f9f14571b7e686c6368e6544","remove DEFAULT_AGENT_PROMPT","2026-05-23 21:19:05 +0600","d76b0be0e945deffc08e829c15f4a364419ae61a"
"72705203a33483b18046880e1125e4ada751b8fb","mention codebase in context instruction","2026-05-23 21:37:47 +0600","4355def62d702004f9f14571b7e686c6368e6544"
"95edbdbeccb3b5c155233e1462e6cd68c123b1a7","fix: lines from find.text is an array, join before trim","2026-05-23 21:59:28 +0600","72705203a33483b18046880e1125e4ada751b8fb"
"66a3165283b2d51ee26a385d674842bbcd862f2e","fix: safer lines extraction in searchCodeContext","2026-05-23 23:47:49 +0600","95edbdbeccb3b5c155233e1462e6cd68c123b1a7"
"58bdc6f38d4ab32fad1efc5cd6b17466b5e3dbeb","fix: reliable streaming ??? blocking prompt + SSE fallback","2026-05-24 01:03:01 +0600","66a3165283b2d51ee26a385d674842bbcd862f2e"
"89dddda545cc9b50e5d018112e00708fe12accf2","fix: remove orphaned closing braces causing syntax error","2026-05-24 01:11:21 +0600","58bdc6f38d4ab32fad1efc5cd6b17466b5e3dbeb"
"948c289bcb1099fb6276d73a9692c9da1ecdf018","feat: render assistant messages as Markdown","2026-05-24 17:52:58 +0600","89dddda545cc9b50e5d018112e00708fe12accf2"
"2ac43e4610a1079ee6a2a9deb64b67d4bceac3ca","instruct AI to use Markdown formatting in responses","2026-05-24 18:04:20 +0600","948c289bcb1099fb6276d73a9692c9da1ecdf018"
"acfa32b11cb365099dc24352d8686cbaabd8d884","fix: escape backticks in template literal","2026-05-24 19:17:21 +0600","2ac43e4610a1079ee6a2a9deb64b67d4bceac3ca"
"e70be9eb2bb56f07f866eda0c8fd0949061a1d81","fix: complete response cut off mid-word","2026-05-24 20:21:59 +0600","acfa32b11cb365099dc24352d8686cbaabd8d884"
"3d52615d73f85a0691340ca82f0a528bda18d412","remove MAX_AI_ANSWER_CHARS truncation","2026-05-24 20:24:45 +0600","e70be9eb2bb56f07f866eda0c8fd0949061a1d81"
"2e5e0a939fa59a68e5ee2d8c6d7e3254d395dec2","add detailed assistant interaction logging","2026-05-24 23:19:53 +0600","3d52615d73f85a0691340ca82f0a528bda18d412"
"1baea2553735bb6cd7f4fccf6709552bca2f5671","Add full session memory: conversation history, auto-title generation, typing indicator, greeting dedup","2026-05-25 01:54:01 +0600","2e5e0a939fa59a68e5ee2d8c6d7e3254d395dec2"
"8db0771fe2f95b079dc5ff3b74015dbf5fe2285e","Fix session pre-load: fetch session data on mount, not just on panel open","2026-05-25 15:15:35 +0600","1baea2553735bb6cd7f4fccf6709552bca2f5671"
"9a46f0eb671afb152c49228f639b559fcb09fe6d","Add WS auto-reconnect every 30s with no retry limit","2026-05-25 18:36:06 +0600","8db0771fe2f95b079dc5ff3b74015dbf5fe2285e"
"63a791a6626bfa4cc428faaf0a184d1fb0babdeb","Add 30s infinite retry on disconnect for DB, Redis, OpenSearch, and WS clients","2026-05-25 21:27:27 +0600","9a46f0eb671afb152c49228f639b559fcb09fe6d"
"488ca52a5cc49cc4291a711a6ce3b65e989a7951","Remove Bangladesh-centric short_description from TexHub and system endpoints","2026-05-25 21:49:32 +0600","63a791a6626bfa4cc428faaf0a184d1fb0babdeb"
"09fb2698f0db59cd6bbf9de5d885c781ca936762","Prevent nav from wrapping to 2 rows, shrink items dynamically","2026-05-25 21:53:39 +0600","488ca52a5cc49cc4291a711a6ce3b65e989a7951"
"0fb0b0b55fb832766dcf6774142b1b2feafb5369","Nav items resize dynamically without hiding or overlapping","2026-05-25 22:09:09 +0600","09fb2698f0db59cd6bbf9de5d885c781ca936762"
"ee152ae3eb09ff8afcd5b97e09ced4a5f0e0fd02","Merge Management dropdown into Core","2026-05-25 22:21:24 +0600","0fb0b0b55fb832766dcf6774142b1b2feafb5369"
"8aaaeaa6c50836b7f196a38e4de51510070217c7","Move notifications and logout inside mobile hamburger menu","2026-05-25 22:59:26 +0600","ee152ae3eb09ff8afcd5b97e09ced4a5f0e0fd02"
"1d3640e8210fdac8bdb00fe11f37291ad8f1c0df","Refactor AgentDashboard with new visual system and lucide icons","2026-05-26 14:17:32 +0600","8aaaeaa6c50836b7f196a38e4de51510070217c7"
"34a9bae5383fd02d9d646f16c8e5c23d2ba646a2","Remove sidebar nav links from AgentDashboard","2026-05-26 14:30:46 +0600","1d3640e8210fdac8bdb00fe11f37291ad8f1c0df"
"84f813102c1d284a98e405c7b374402d18341c84","Move operational snapshot to left sidebar and remove API endpoints box","2026-05-26 14:51:34 +0600","34a9bae5383fd02d9d646f16c8e5c23d2ba646a2"
"5de4b1e1c00b132ca08a3ca139b3bc1e173e9a29","fix: add missing closing div tag in AgentDashboard","2026-05-26 17:42:21 +0600","84f813102c1d284a98e405c7b374402d18341c84"
"a2e0d8249c68205631be0a27feece13048ffbd23","fix: correct sidebar card nesting and indentation","2026-05-26 17:53:29 +0600","5de4b1e1c00b132ca08a3ca139b3bc1e173e9a29"
"3e458b86d203841b11e35571f5bea48b98e671ac","fix: add overflow-y-auto to sidebar to prevent content spilling into footer","2026-05-26 19:05:03 +0600","a2e0d8249c68205631be0a27feece13048ffbd23"
"0ecb7e650a13f7c0b6d701c734833ada608c2517","fix: use min-h-full instead of min-h-screen to fill remaining layout height","2026-05-26 19:30:53 +0600","3e458b86d203841b11e35571f5bea48b98e671ac"
"ec04936ccd07d44f6d9db5ca7630cbacddc5fa17","fix: remove pb-10 from AppLayout main to eliminate 40px gap before footer","2026-05-26 21:08:46 +0600","0ecb7e650a13f7c0b6d701c734833ada608c2517"
"034ec54389aca2e8af53a16508fd8384987a0f12","fix: scale entire page to 90% using zoom","2026-05-26 21:35:03 +0600","ec04936ccd07d44f6d9db5ca7630cbacddc5fa17"
"0766c343da3d1fa96e043981e85f7ab125584d03","fix: only zoom non-immersive pages to 90%","2026-05-26 22:40:24 +0600","034ec54389aca2e8af53a16508fd8384987a0f12"
"b6ea28336618ebaeb26018353bf9117d5d4c07f1","refactor: apply new visual system to BuyerRequestManagement page","2026-05-27 07:37:13 +0000","0766c343da3d1fa96e043981e85f7ab125584d03"
"1fa012e17be07b4961d1817e31b5c93cbcc72ba9","chore: remove sidebar sections, api pills, fix theme sync","2026-05-27 07:58:49 +0000","b6ea28336618ebaeb26018353bf9117d5d4c07f1"
"81ca153691e823a37c4636e2ec32603b607776e0","fix: sync theme with NavBar via shared ThemeContext","2026-05-27 08:21:01 +0000","1fa012e17be07b4961d1817e31b5c93cbcc72ba9"
"65773609c875b11e2fd68f15c4da7ce7b4c5d16c","fix: collapse empty sidebar, let main content use full width","2026-05-27 08:26:14 +0000","81ca153691e823a37c4636e2ec32603b607776e0"
"76282daa44a177343cd094f8be85cc8438687900","fix: esbuild unterminated regex in smart match pill","2026-05-27 08:50:30 +0000","65773609c875b11e2fd68f15c4da7ce7b4c5d16c"
"d62c563613844f2d66242969522c8ebadbca072b","fix: unterminated regex in BuyerRequestManagement due to extra </div>","2026-05-27 16:35:38 +0600","76282daa44a177343cd094f8be85cc8438687900"
"d23174a337856512761d1329b18457315690a32b","fix: add missing closing div for main grid wrapper","2026-05-27 17:01:48 +0600","d62c563613844f2d66242969522c8ebadbca072b"
"c01905985bce3e0b4f4ff78eff7b80f867d7604b","refactor: apply new visual system to PartnerNetwork page","2026-05-27 18:54:21 +0600","d23174a337856512761d1329b18457315690a32b"
"a398cded0dac3f9bd1ca1fa23ae00910c45bb906","fix: sync PartnerNetwork theme with NavBar via shared ThemeContext","2026-05-27 19:28:58 +0600","c01905985bce3e0b4f4ff78eff7b80f867d7604b"
"74ed71982a30f953970bcdb2a3ce5d7ea9094628","refactor: apply new visual system to RatingFeedback page","2026-05-27 21:07:57 +0600","a398cded0dac3f9bd1ca1fa23ae00910c45bb906"
"ca87f872b36fdbcd5ad8a56421c6a3309e7844f3","refactor: migrate member management to Prisma/PostgreSQL + apply new visual system","2026-05-27 23:06:35 +0600","74ed71982a30f953970bcdb2a3ce5d7ea9094628"
"6373a85d930a78af51c162a29a516026a07dcf8a","refactor: apply new visual system to insights page while preserving all content and logic","2026-05-28 00:29:56 +0600","ca87f872b36fdbcd5ad8a56421c6a3309e7844f3"
"10278d0a955d5c88f4b314702645377c20300251","fix: set explicit MIME types on static assets and guard SPA fallback from serving static file requests as HTML","2026-05-28 00:59:01 +0600","6373a85d930a78af51c162a29a516026a07dcf8a"
"33d1b46bfe1879b0a5d2d9cddeb4d12dcb9974d7","Refactor AdminGovernance with new visual theme and light/dark mode support","2026-05-29 22:49:37 +0600","10278d0a955d5c88f4b314702645377c20300251"
"59932041d3c1c5baaf100f296bfbec8569189828","gitignore","2026-05-29 22:51:08 +0600","33d1b46bfe1879b0a5d2d9cddeb4d12dcb9974d7"
"70d30dbc76667db55c3ba4b52af5eca86e4a6bed","fix: add missing JWT token to governance API calls and fast-fail when opencode binary is unavailable","2026-05-29 23:19:06 +0600","59932041d3c1c5baaf100f296bfbec8569189828"
"09809f3e24f69222240362821763835535564d5f","refactor: replace all loading spinners/skeletons with unified NeonAtom component","2026-05-30 07:57:18 +0600","70d30dbc76667db55c3ba4b52af5eca86e4a6bed"
"133a3ed60e9ea0665a9f1ded8ef3c707dad9e431","fix: single loading indicator on MainFeed instead of 4 skeleton cards","2026-05-30 08:08:51 +0600","09809f3e24f69222240362821763835535564d5f"
"c6b74d227b5c8c7657a48987edd6520b3f66d143","feat: add fill prop to NeonAtom for full-viewport loading","2026-05-30 08:13:59 +0600","133a3ed60e9ea0665a9f1ded8ef3c707dad9e431"
"7b771daeef2cd663bfb178f50bb93c2a1bd847c3","fix: full-viewport atom with dark bg when fill=true, match original design","2026-05-30 08:27:12 +0600","c6b74d227b5c8c7657a48987edd6520b3f66d143"
"6a3c36a5050194d64dffa2fdc1a75217fec85f7c","fix: single full-screen NeonAtom for initial load on OrgSettings page","2026-05-30 09:17:01 +0600","7b771daeef2cd663bfb178f50bb93c2a1bd847c3"
"04186069aeaafef754868e01a7cebedd57055973","fix: single full-screen NeonAtom for all 3 initial loads on /feed","2026-05-30 09:25:37 +0600","6a3c36a5050194d64dffa2fdc1a75217fec85f7c"
"3feebdb26e39682684dc04bcbb57a15854c91dd6","fix: force MIME types via middleware and add WS keepalive pings","2026-05-30 09:35:01 +0600","04186069aeaafef754868e01a7cebedd57055973"
"8e47deb74b8f737936d2e01ff31997de221aeda4","fix: full-screen NeonAtom on /feed/manage until both user and posts load","2026-05-30 10:37:16 +0600","3feebdb26e39682684dc04bcbb57a15854c91dd6"
"4506cf38e8133a9647dd7f4919494aedb6dd5521","fix: full-screen NeonAtom on /search until all 3 mount APIs load","2026-05-30 11:08:11 +0600","8e47deb74b8f737936d2e01ff31997de221aeda4"
"b61ff4cd594d20f079cf717c6dc72f0f838ea989","fix: wait for user+contracts before showing /contracts page","2026-05-30 11:16:04 +0600","4506cf38e8133a9647dd7f4919494aedb6dd5521"
"618ca3c1d6412aee02c0408644dc4b9c043eda5c","fix: full-screen NeonAtom on /verification until user+status load","2026-05-30 11:23:08 +0600","b61ff4cd594d20f079cf717c6dc72f0f838ea989"
"2b8182623b39ed2f2f2403500a0a0da26a2be03f","fix: full-screen NeonAtom on /owner until all 9 APIs + user load","2026-05-30 11:31:31 +0600","618ca3c1d6412aee02c0408644dc4b9c043eda5c"
"75a535bf6f4633ef92751625ec64d2f1efeb6961","fix: full-screen NeonAtom on /agent until hook + user load","2026-05-30 11:38:56 +0600","2b8182623b39ed2f2f2403500a0a0da26a2be03f"
"4bc468d4da10a064a8733a33840a236a0ae87d62","fix: serve static assets with res.writeHead to bypass send package MIME override","2026-05-30 11:42:09 +0600","75a535bf6f4633ef92751625ec64d2f1efeb6961"
"04e30bd47d5fe2c4e52685b90cdfe2ef7da3358d","fix: full-screen NeonAtom on /notifications until notifs+alerts+user load","2026-05-30 11:50:08 +0600","4bc468d4da10a064a8733a33840a236a0ae87d62"
"31007e7ab50dbcef70285f3ce123ff5d6b2e8732","Add full-screen NeonAtom loading guard to ChatInterface, BuyerRequestManagement, ProductManagement, PartnerNetwork, RatingFeedback","2026-05-30 12:25:00 +0600","04e30bd47d5fe2c4e52685b90cdfe2ef7da3358d"
"4ae8b2f9b7a62745ecc011387e58bc8f423eb5c6","Wrap all lazy imports with safeLazy to auto-reload on chunk load failure","2026-05-30 12:46:36 +0600","31007e7ab50dbcef70285f3ce123ff5d6b2e8732"
"d56f00a266b9bbb1bc8a26e7888e9401f6e4918b","Add full-screen NeonAtom loading guards to AdminGovernance, AdminPanel, HelpCenter, MemberManagement, SupportReports","2026-05-30 15:39:54 +0600","4ae8b2f9b7a62745ecc011387e58bc8f423eb5c6"
"c4022d1ed6da8ac3a5d8268a55da25a2000b8200","Show chevron-left back button on all pages except homepage","2026-05-30 15:49:08 +0600","d56f00a266b9bbb1bc8a26e7888e9401f6e4918b"
"a3863e91b96d543c4025d9d96a7bec3cba95b8c4","meow","2026-05-30 16:47:58 +0600","c4022d1ed6da8ac3a5d8268a55da25a2000b8200"
"122f06a955762f811aa6f485d290865ff4843c90","Fix Signup crash: import PasswordStrengthBar directly instead of via .default indirection","2026-05-30 17:11:43 +0600","a3863e91b96d543c4025d9d96a7bec3cba95b8c4"
"8a93538a6d5ac41c7d347e4b91aca72a0579be33","Disable unique toggle button on TexHub page","2026-05-30 17:23:31 +0600","122f06a955762f811aa6f485d290865ff4843c90"
"2b5f0c306b058bb486df5b3706583a1df5dda4ff","Make Contact support team open mailto:gartexhub@gmail.com","2026-05-31 05:20:58 +0000","8a93538a6d5ac41c7d347e4b91aca72a0579be33"
"7267d2c1e6d275356b9246eb3bb5d83fedff9896","Add 'Your Position' dropdown to signup pages (Signup + SignupUltra) with backend profile support","2026-05-31 06:04:51 +0000","2b5f0c306b058bb486df5b3706583a1df5dda4ff"
"add6f4eb9d8f2d05eaf336e6e4e03cd9d2ec8409","Make position, country, org name required on signup with backend validation","2026-05-31 06:45:10 +0000","7267d2c1e6d275356b9246eb3bb5d83fedff9896"
"8f394b92f9977f09f82ff47f3dc59b159bcadf01","Make product fields required with frontend and backend validation","2026-05-31 06:55:10 +0000","add6f4eb9d8f2d05eaf336e6e4e03cd9d2ec8409"
"63246a796770de6e97e628b82faa5b020ffdf6b4","Add word limits (600 free / 1500 premium) with real-time counter for descriptions","2026-05-31 16:14:51 +0000","8f394b92f9977f09f82ff47f3dc59b159bcadf01"
"095c8235e3ae914f2693de8015b0dff0b09745ea","Remove Continue button from TexHub page","2026-05-31 18:58:02 +0000","63246a796770de6e97e628b82faa5b020ffdf6b4"
"538c3bf621492af003491e98eb6e291157b4bc65","Hide contact info from public profiles; grant premium features to first 10 free agents","2026-06-01 13:47:25 +0600","095c8235e3ae914f2693de8015b0dff0b09745ea"
"a7ae4d300978d5880a0d22b20e05c7a91cc721ef","Add 5 scroll-driven animation systems across 27 files","2026-06-01 18:34:29 +0600","538c3bf621492af003491e98eb6e291157b4bc65"
"3bb82054fd6eecc009f9f603e364dafbec5cd3e9","Fix MainFeed build: close motion.section tag","2026-06-01 19:48:18 +0600","a7ae4d300978d5880a0d22b20e05c7a91cc721ef"
"f94261f4534bf049fcfd06b11c020bf6bdfb5d7b","Fix FloatingAssistant: move open state before usage","2026-06-01 21:20:27 +0600","3bb82054fd6eecc009f9f603e364dafbec5cd3e9"
"639a9d4c50cf2fe6f2ca2c31e30eb1858ccab473","Add Cloud Shell proxy domains to CSP connect-src","2026-06-01 21:41:39 +0600","f94261f4534bf049fcfd06b11c020bf6bdfb5d7b"
"b83125f74ea7081cf97822b07282e75b5ba3802e","fix: CSP auth redirect + ChatInterface activeThread TDZ","2026-06-01 21:50:39 +0600","639a9d4c50cf2fe6f2ca2c31e30eb1858ccab473"
"fed05e140228598c184d2df4a5921b74a292cb73","Add 12 scroll-driven animation systems across 28 files","2026-06-01 23:45:49 +0600","b83125f74ea7081cf97822b07282e75b5ba3802e"
"7cb307da96ad18360b0ac8c0e8baf0ca50b9cc89","Fix ContractVault.jsx: fix mismatched ScrollReveal/div tag nesting","2026-06-02 00:02:55 +0600","fed05e140228598c184d2df4a5921b74a292cb73"
"2e62a7172f98e5606033cb5c63957c0213736c60","Fix BuyerRequestManagement.jsx: add missing fragment close </> and ternary : null","2026-06-02 00:26:20 +0600","7cb307da96ad18360b0ac8c0e8baf0ca50b9cc89"
"943b34e417d64e1d2655d2342d3d4046f8440b4e","Fix BuyerRequestManagement.jsx: restore original code, re-add ScrollReveal wrappers correctly without breaking nesting","2026-06-02 00:51:13 +0600","2e62a7172f98e5606033cb5c63957c0213736c60"
"726118c5b06eec3ce653303ea1bc2c80cc42a522","Add all 35 react-spring inspired animations using framer-motion","2026-06-02 06:24:03 +0600","943b34e417d64e1d2655d2342d3d4046f8440b4e"
"4845489e7814560d752d8e7b24c70fd6ce10824c","Restyle 7 pages with new visual system","2026-06-02 16:43:33 +0600","726118c5b06eec3ce653303ea1bc2c80cc42a522"
"2782eed4fea5ce1398076609954a445a0e25d6f6","Fix TexHub.jsx mismatched tag: </motion.div> ??? </div>","2026-06-02 19:51:42 +0600","4845489e7814560d752d8e7b24c70fd6ce10824c"
"a1b39291c7c94ccd3775cf6494e96db60945b2ca","Fix CallInterface.jsx: Speaker/SpeakerOff ??? Volume2/VolumeX","2026-06-02 20:07:09 +0600","2782eed4fea5ce1398076609954a445a0e25d6f6"
"4831074ab60b0679b51aceba26b6884ce6627a65","Fix About.jsx dark mode text: remove TextColorReveal from mission/vision so dark:text-slate-300 applies","2026-06-02 21:18:04 +0600","a1b39291c7c94ccd3775cf6494e96db60945b2ca"
"9fec4fc01d73f3bf9e5dfe856537f070c4f1e6b4","Restyle Privacy.jsx and Terms.jsx with new visual system (blue-sky theme, glass cards, sidebar/staggered layout, dark/light toggle)","2026-06-03 00:17:43 +0600","4831074ab60b0679b51aceba26b6884ce6627a65"
"1c85f3beaa8a96c5ed5fd882ac9371cc42586a76","Fix Terms observer rootMargin: -70% ??? -10% so section 3 and beyond become visible on scroll","2026-06-03 00:41:17 +0600","9fec4fc01d73f3bf9e5dfe856537f070c4f1e6b4"
"a8f2ee51f824e0ffc8cdffb25a42518574cceed7","fix: prevent horizontal overflow across all pages","2026-06-03 19:47:53 +0600","1c85f3beaa8a96c5ed5fd882ac9371cc42586a76"
"6e6e0c097a4a64815c5ef2afdc76fbc9b73d5244","fix: prevent horizontal overflow across all pages","2026-06-03 20:17:34 +0600","a8f2ee51f824e0ffc8cdffb25a42518574cceed7"
"3205dca0dff2b9fd6fe2e1d193f7cd064e95c957","fix: remove FloatingAssistant drawer from DOM when closed (caused overflow); remove non-standard zoom property","2026-06-03 20:57:01 +0600","6e6e0c097a4a64815c5ef2afdc76fbc9b73d5244"
"57a804e6bd24fe72190a24955a06d99fe46e1cb2","fix: scale web to 80% via zoom, add setTimeout guard for Lenis overflow","2026-06-03 21:37:43 +0600","3205dca0dff2b9fd6fe2e1d193f7cd064e95c957"
"f1a88c4070ce2101e7041bfa02ad0cb297f02606","fix: hide footer on /feed page","2026-06-03 22:02:34 +0600","57a804e6bd24fe72190a24955a06d99fe46e1cb2"
"197490d9cf2eb1fe525b34147e402d8ca3f767b3","fix: feed page full height on desktop (flex-1 chain instead of min-h-screen); compensate zoom with min-h-[125vh]","2026-06-03 22:35:19 +0600","f1a88c4070ce2101e7041bfa02ad0cb297f02606"
"bffb6fdcc8f14cb40b22067018bfba8afb08d286","fix: render admin routes without zoom wrapper for full-screen layout; replace formatDate with timeAgo for feed posts","2026-06-04 09:01:29 +0600","197490d9cf2eb1fe525b34147e402d8ca3f767b3"
"9a75f8f8dca61bc04ad6c6a9bef3117e467511a6","Migrate jsonStore to Prisma: replace all readJson/writeJson with direct Prisma queries","2026-06-05 00:47:06 +0600","bffb6fdcc8f14cb40b22067018bfba8afb08d286"
"5fba9f678991dde83bd49dc3d5db85209e37fccb","Fix prisma import path in server.js (../utils -> ./utils)","2026-06-05 01:01:54 +0600","9a75f8f8dca61bc04ad6c6a9bef3117e467511a6"
"1bc727d37d48239bf49d97ce8ac3b1cc35b11009","Remove duplicate retentionMs in buildPlatformAnalyticsSnapshot","2026-06-05 01:16:05 +0600","5fba9f678991dde83bd49dc3d5db85209e37fccb"
"b7db7acc0857586994fb7a3d1239e45f37d518fc","Remove duplicate nowIso function in walletService","2026-06-05 01:25:42 +0600","1bc727d37d48239bf49d97ce8ac3b1cc35b11009"
"3282a7d9f785826f721b433fe97ffcdf3b884a36","Remove dead import of missing mediaModerationService from feedPostService","2026-06-05 01:37:44 +0600","b7db7acc0857586994fb7a3d1239e45f37d518fc"
"edd6b083291a37f349035be398b12475c803bc95","Add missing orderCertMap to feedService Promise.all","2026-06-05 10:16:30 +0600","3282a7d9f785826f721b433fe97ffcdf3b884a36"
"dc8606c0f25b901da616aeaac5ba88f2b09b3a0e","Fix search auth: use getToken() instead of wrong localStorage key 'sessionToken'","2026-06-05 11:46:40 +0600","edd6b083291a37f349035be398b12475c803bc95"
"902d69a646ec97ab96bb701effea5fc386182ae1","Show advanced filters as disabled with tooltip for free users instead of hiding them","2026-06-05 12:23:16 +0600","dc8606c0f25b901da616aeaac5ba88f2b09b3a0e"
"0cebd432e07adbb35c5c5b7afdf91a5b1927915a","Strip advanced filters from search params for free users to prevent backend rejection","2026-06-05 12:35:05 +0600","902d69a646ec97ab96bb701effea5fc386182ae1"
"50a3297eba3602230c2fc0d04c7154e49c0d1449","Strip all ADVANCED_FILTER_KEYS from search params for free users","2026-06-05 12:45:40 +0600","0cebd432e07adbb35c5c5b7afdf91a5b1927915a"
"751ae7aca7a21e1d760afed907e24eb6cea597f8","Add feed post search: backend endpoint, frontend tab, and results rendering","2026-06-05 13:11:36 +0600","50a3297eba3602230c2fc0d04c7154e49c0d1449"
"6c4a1fbc4228d62292b855961391d6e8a9fd404a","Add 9 search features: alerts, history, sliders, date range, spelling suggestions, highlighting, certification filter, map radius, related searches","2026-06-05 14:45:01 +0600","751ae7aca7a21e1d760afed907e24eb6cea597f8"
"27e00d85fc0f7f94a08cc075838b02e88f174884","Add 6 search features: analytics dashboard, faceted counts, rating/language filters, shareable links, batch CSV search, zero-results guidance","2026-06-05 15:12:49 +0600","6c4a1fbc4228d62292b855961391d6e8a9fd404a"
"9b494423bc1ba679981a6623294845cc6cf45989","Add semantic search stack: Qdrant + BGE-M3 embeddings + BGE-Reranker","2026-06-05 16:57:27 +0600","27e00d85fc0f7f94a08cc075838b02e88f174884"
"9bb375f40a614b04fcbba6431ba294e79157b145","fix: search 500s, engine fallback, facetCounts field, dynamic categories","2026-06-05 18:09:22 +0600","9b494423bc1ba679981a6623294845cc6cf45989"
"8d3ed86b6e81533fa22ab63e408f00ca4de829ed","fix: All tab now shows requests, companies, and feed posts","2026-06-05 21:08:56 +0600","9bb375f40a614b04fcbba6431ba294e79157b145"
"e463fa7c0bd4f25313dc06a3249404f93d5447f0","feat: add user search with cursor pagination and frontend tab","2026-06-05 21:47:18 +0600","8d3ed86b6e81533fa22ab63e408f00ca4de829ed"
"6244cf1c4e8e7939d7debc8d9a4c77e2ec05f9fc","fix: full-width search layout","2026-06-05 22:40:05 +0600","e463fa7c0bd4f25313dc06a3249404f93d5447f0"
"4509d98917f5f2dfac19085416368afe7ede1da3","fix: dark mode borders in empty search results card","2026-06-06 01:04:31 +0600","6244cf1c4e8e7939d7debc8d9a4c77e2ec05f9fc"
"037d3cb679a6ba5f1d92eb3f487ca24c3dd3e507","feat: show title, author, category, caption, description on feed post cards","2026-06-06 02:30:12 +0600","4509d98917f5f2dfac19085416368afe7ede1da3"
"abcf7a8400db751b32f3ead84d6a21847fd942aa","feat: show user avatar on feed post search cards","2026-06-06 02:34:24 +0600","037d3cb679a6ba5f1d92eb3f487ca24c3dd3e507"
"931aaefb2d62875f584228b78099d74fa0f24fb2","feat: live search with 350ms debounce","2026-06-06 10:04:42 +0600","abcf7a8400db751b32f3ead84d6a21847fd942aa"
"5e7ed48a82af43795f4842d58b3f4f981a042010","chore: vite config ??? logLevel, clearScreen, envDir, cssCodeSplit, reportCompressedSize","2026-06-06 11:51:43 +0600","931aaefb2d62875f584228b78099d74fa0f24fb2"
"9e89027dd2c394e8a1e9532b67dc38bbdf5b2cb1","chore: enable sourcemap in vite build config","2026-06-06 12:10:23 +0600","5e7ed48a82af43795f4842d58b3f4f981a042010"
"237eebb52c67275d1b9291bda96bcca897c9ca5d","fix: chat/call routes now render without app-shell wrapper for full screen","2026-06-06 12:26:11 +0600","9e89027dd2c394e8a1e9532b67dc38bbdf5b2cb1"
"94eb7360f56d8f4e7189b81e0243b825f59c8a2a","fix: use fixed inset-0 instead of h-screen w-screen for chat fullscreen","2026-06-06 12:49:12 +0600","237eebb52c67275d1b9291bda96bcca897c9ca5d"
"f9fd7457a23c30dbc4fa2436a77829bb30a4c9b0","feat: nav search Enter navigates to /search, mobile search button, auto-execute from URL","2026-06-06 13:15:36 +0600","94eb7360f56d8f4e7189b81e0243b825f59c8a2a"
"175514873ff2b5b3a7e2ba7a01f750370ef3c8b0","feat: add edit option for feed posts on /feed/manage, fix markdown preview with remarkGfm","2026-06-06 13:46:32 +0600","f9fd7457a23c30dbc4fa2436a77829bb30a4c9b0"
"d47279da3b22d9f986884fd0852c1ac5e7bf73b9","fix: add @tailwindcss/typography plugin for prose markdown styling","2026-06-06 14:14:12 +0600","175514873ff2b5b3a7e2ba7a01f750370ef3c8b0"
"a40b12507df71029999484106854ea67bcd81efe","feat: add remark-smartypants for curly quotes, dashes, ellipses, and symbols","2026-06-06 14:29:48 +0600","d47279da3b22d9f986884fd0852c1ac5e7bf73b9"
"1f490d31408645660a5c66a1fb00a10c52e5480e","feat: add syntax highlighting for code blocks via react-syntax-highlighter + CodeBlock component","2026-06-06 16:36:34 +0600","a40b12507df71029999484106854ea67bcd81efe"
"1210e8b3b92b761ca944d5173a8aa2a99473d996","fix: allow images in rehype-sanitize schema, add img component with styling","2026-06-06 16:39:30 +0600","1f490d31408645660a5c66a1fb00a10c52e5480e"
"20ff8cc7fb4da7ab311f07820d226d6404c27a66","feat: add remark plugins for emoji, sub/sup, ins, mark, deflist, containers, abbr, footnotes","2026-06-06 16:51:29 +0600","1210e8b3b92b761ca944d5173a8aa2a99473d996"
"b78f81a9da8bb4fa64c408624a04d916dcfd3072","fix: replace fallback_json engine with database (Prisma fallback)","2026-06-06 17:40:27 +0600","20ff8cc7fb4da7ab311f07820d226d6404c27a66"
"c99a8c78ff4f756dc835bb6e770435cdf018f7da","fix: feed search 500 - avatar_url in profile JSON, not top-level column","2026-06-06 18:10:19 +0600","b78f81a9da8bb4fa64c408624a04d916dcfd3072"
"68566873fd1abd2c003aee635f337e38c3046ad2","feat: add link previews (OG unfurl) for feed post links","2026-06-06 18:32:13 +0600","c99a8c78ff4f756dc835bb6e770435cdf018f7da"
"bb6d641c002384bd107b5e924995aded55e4c9d9","feat: add PostPreviewDrawer","2026-06-06 19:20:26 +0600","68566873fd1abd2c003aee635f337e38c3046ad2"
